"name","SMILES"
"structure 13005","[H]c1c(CN)c(C(=O)NC)c(CN)c(O)c1C(=O)O"
"structure 13006","CCCc1c(O)c(C(=O)O)c(N)c(C)c1C#N"
"structure 13007","COC(=O)c1c(C#N)c(C(=O)O)c(O)c(CC(C)C)c1CC(C)C"
"structure 13008","COC(=O)c1c(O)c(C(=O)O)c(C#N)c(C(C)(C)C)c1C(C)(C)C"
"structure 13009","CNC(=O)c1c(C(=O)O)c(O)c(CN)c(C#N)c1C(=O)OC"
"structure 13010","[H]c1c(CC(C)C)c(O)c(O)c(C(=O)O)c1CC"
"structure 13011","[H]c1c(O)c(C(=O)O)c(O)c([H])c1CC(C)C"
"structure 13012","[H]c1c(CCC)c(C(=O)O)c(CCC)c(O)c1C(=O)O"
"structure 13013","CC(C)(C)c1c(O)c(C(=O)O)c(CN)c(CN)c1CN"
"structure 13014","[H]c1c(O)c(O)c(C(=O)O)c(C#N)c1C#N"
"structure 13015","CCCc1c(C#N)c(C#N)c(C(=O)O)c(O)c1C(=O)NC"
"structure 13016","CNC(=O)c1c(O)c(C(=O)O)c(C#N)c(CC(C)C)c1CO"
"structure 13017","CC(C)Cc1c(CO)c(C#N)c(C(=O)O)c(O)c1C(=O)O"
"structure 13018","CCCc1c(CO)c(C(=O)OC)c(CCC)c(O)c1C(=O)O"
"structure 13019","CCc1c(N)c(C(C)(C)C)c(C(=O)O)c(O)c1C(=O)NC"
"structure 13020","CCCc1c(C)c(C(=O)O)c(C)c(C(=O)O)c1O"
"structure 13021","CCCc1c(O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(C)(C)C"
"structure 13022","Cc1c(O)c(O)c(C#N)c(O)c1C(=O)O"
"structure 13023","CNC(=O)c1c(O)c(C(=O)O)c(CN)c(O)c1CC(C)C"
"structure 13024","[H]c1c(C(=O)O)c(O)c(CCC)c(O)c1C(C)(C)C"
"structure 13025","[H]c1c(CN)c(O)c(C(=O)O)c(CO)c1C(C)(C)C"
"structure 13026","CNC(=O)c1c(CC(C)C)c(C(=O)OC)c(CN)c(O)c1C(=O)O"
"structure 13027","COC(=O)c1c(C(=O)O)c(O)c(CN)c(O)c1C(=O)O"
"structure 13028","[H]c1c(CC)c(O)c(C(=O)O)c(C(=O)NC)c1C(=O)OC"
"structure 13029","Cc1c(O)c(C(=O)O)c(CN)c(C(=O)O)c1CO"
"structure 13030","O=C(O)c1c(O)c(O)c(C(=O)O)c(O)c1O"
"structure 13031","CCc1c(C)c(C(=O)O)c(O)c(O)c1C(=O)NC"
"structure 13032","[H]c1c(CO)c(C(=O)NC)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 13033","CCCc1c(N)c(O)c(C(=O)O)c(CO)c1C(=O)NC"
"structure 13034","CNC(=O)c1c(C)c(C#N)c(C(C)(C)C)c(C(=O)O)c1O"
"structure 13035","CCCc1c(CC)c(CC(C)C)c(N)c(O)c1C(=O)O"
"structure 13036","[H]c1c(CCC)c(C(=O)NC)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 13037","[H]c1c(CC(C)C)c(CC(C)C)c(CN)c(O)c1C(=O)O"
"structure 13038","CCCc1c(O)c(C(=O)O)c(C(=O)OC)c(O)c1CC"
"structure 13039","CNC(=O)c1c(CO)c(O)c(C(=O)O)c(C)c1C(=O)OC"
"structure 13040","[H]c1c([H])c(CCC)c(C(=O)O)c(O)c1CN"
"structure 13041","COC(=O)c1c(C#N)c(C(=O)O)c(O)c(O)c1CN"
"structure 13042","CNC(=O)c1c(C)c(C(=O)O)c(CN)c(C(=O)O)c1O"
"structure 13043","[H]c1c(CO)c(C(=O)O)c(O)c(CC(C)C)c1C(=O)OC"
"structure 13044","CNC(=O)c1c(C#N)c(O)c(C(=O)O)c(C(=O)NC)c1CN"
"structure 13045","CCCc1c(CO)c(CC(C)C)c(C(=O)O)c(O)c1C(=O)OC"
"structure 13046","COC(=O)c1c(O)c(C(=O)O)c(N)c(CO)c1CN"
"structure 13047","Cc1c(O)c(C(=O)O)c(N)c(N)c1C(C)(C)C"
"structure 13048","CCc1c(C)c(C(=O)OC)c(N)c(O)c1C(=O)O"
"structure 13049","COC(=O)c1c(N)c(C#N)c(C)c(O)c1C(=O)O"
"structure 13050","[H]c1c(C)c(C(=O)O)c(O)c(C)c1CC"
"structure 13051","Cc1c(O)c(C)c(C(=O)O)c(O)c1CN"
"structure 13052","CCCc1c(CO)c(O)c(C(=O)O)c(C(=O)NC)c1C(=O)OC"
"structure 13053","[H]c1c(CC(C)C)c(C)c(CCC)c(O)c1C(=O)O"
"structure 13054","[H]c1c(O)c(C(=O)O)c(C#N)c(C)c1C#N"
"structure 13055","[H]c1c(N)c(CCC)c(N)c(O)c1C(=O)O"
"structure 13056","[H]c1c(C(=O)O)c(O)c(C)c(CCC)c1C(=O)NC"
"structure 13057","CCCc1c(C)c(CC)c(C(=O)O)c(O)c1O"
"structure 13058","[H]c1c(O)c(C(=O)O)c(C(C)(C)C)c(O)c1CC(C)C"
"structure 13059","CNC(=O)c1c(C#N)c(CO)c(C(=O)O)c(O)c1CC(C)C"
"structure 13060","[H]c1c(CCC)c(C(=O)O)c(O)c(C(=O)OC)c1C(=O)OC"
"structure 13061","CCc1c(CO)c(C(=O)NC)c(CO)c(O)c1C(=O)O"
"structure 13062","[H]c1c(O)c(C(=O)O)c(CC(C)C)c(C)c1CC(C)C"
"structure 13063","CC(C)Cc1c(C#N)c(O)c(C(=O)O)c(C(C)(C)C)c1CO"
"structure 13064","CCCc1c(N)c(O)c(C#N)c(O)c1C(=O)O"
"structure 13065","CCc1c(C)c(CO)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 13066","COC(=O)c1c(CN)c(O)c(C(=O)O)c(CN)c1CC(C)C"
"structure 13067","CCc1c(O)c(C(=O)O)c(C(=O)NC)c(CC(C)C)c1CO"
"structure 13068","COC(=O)c1c(CO)c(O)c(C(=O)O)c(CO)c1C(=O)O"
"structure 13069","COC(=O)c1c(C)c(O)c(C(=O)O)c(C#N)c1C#N"
"structure 13070","CCCc1c(O)c(C(=O)O)c(CO)c(CCC)c1CN"
"structure 13071","[H]c1c(N)c(O)c(C(=O)O)c(CC(C)C)c1C#N"
"structure 13072","[H]c1c(CCC)c(C)c(CC)c(O)c1C(=O)O"
"structure 13073","CCc1c(O)c(C#N)c(C(=O)O)c(C(=O)O)c1O"
"structure 13074","[H]c1c(O)c(O)c(C(=O)O)c(C)c1CO"
"structure 13075","CCc1c(CC(C)C)c(O)c(C(=O)O)c(C(=O)OC)c1CO"
"structure 13076","CCCc1c(CC)c(C)c(C(=O)O)c(O)c1C(=O)NC"
"structure 13077","COC(=O)c1c(CO)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)OC"
"structure 13078","COC(=O)c1c(C(=O)O)c(O)c(CC(C)C)c(O)c1C(=O)O"
"structure 13079","CNC(=O)c1c(C(=O)O)c(O)c(CC(C)C)c(C(C)(C)C)c1C(=O)NC"
"structure 13080","Cc1c(O)c(C(=O)O)c(CC(C)C)c(C(C)(C)C)c1C#N"
"structure 13081","CCCc1c(C)c(CO)c(C(=O)O)c(O)c1C(=O)NC"
"structure 13082","[H]c1c(CC)c(O)c(C(=O)O)c(C#N)c1C(=O)NC"
"structure 13083","COC(=O)c1c(N)c(C(=O)O)c(O)c(C(=O)OC)c1C(=O)O"
"structure 13084","CC(C)(C)c1c(O)c(C(=O)O)c(CO)c(C#N)c1C(C)(C)C"
"structure 13085","[H]c1c(N)c(CO)c(N)c(C(=O)O)c1O"
"structure 13086","CCc1c(O)c(C#N)c(CN)c(C(=O)O)c1O"
"structure 13087","CCc1c(C)c(CC(C)C)c(O)c(O)c1C(=O)O"
"structure 13088","CCc1c(C(=O)NC)c(O)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 13089","CCCc1c(CC(C)C)c(O)c(C(=O)O)c(C)c1C(=O)NC"
"structure 13090","CCCc1c(O)c(C(=O)O)c(CO)c(C(=O)O)c1C#N"
"structure 13091","CCCc1c(O)c(C(=O)O)c(C#N)c(C(=O)OC)c1CN"
"structure 13092","CCc1c(N)c(C(=O)O)c(O)c(C(=O)OC)c1CN"
"structure 13093","CCc1c(C(=O)O)c(O)c(CC(C)C)c(CO)c1C(=O)NC"
"structure 13094","Cc1c(N)c(C#N)c(O)c(O)c1C(=O)O"
"structure 13095","CNC(=O)c1c(C#N)c(C#N)c(O)c(C(=O)O)c1CN"
"structure 13096","CCCc1c(O)c(O)c(C(=O)O)c(C(C)(C)C)c1C#N"
"structure 13097","CNC(=O)c1c(O)c(C(=O)O)c(C(C)(C)C)c(N)c1C(=O)OC"
"structure 13098","CNC(=O)c1c(O)c(N)c(C#N)c(O)c1C(=O)O"
"structure 13099","CCCc1c(C(=O)NC)c(C)c(C(=O)OC)c(O)c1C(=O)O"
"structure 13100","CCCc1c(N)c(O)c(C(=O)O)c(CC(C)C)c1C(=O)OC"
"structure 13101","[H]c1c(O)c(C(=O)O)c(C(=O)OC)c(CN)c1CN"
"structure 13102","[H]c1c(CC)c(O)c(C(=O)O)c(C(=O)NC)c1CC"
"structure 13103","Cc1c(N)c(CO)c(O)c(C(=O)O)c1CN"
"structure 13104","CCCc1c(O)c(C(=O)O)c(C#N)c(O)c1CC"
"structure 13105","CCCc1c(CC)c(CC)c(O)c(C(=O)O)c1CC(C)C"
"structure 13106","CC(C)(C)c1c(N)c(CN)c(C(=O)O)c(O)c1C(=O)O"
"structure 13107","Cc1c(CN)c(CC(C)C)c(C#N)c(O)c1C(=O)O"
"structure 13108","COC(=O)c1c(CN)c(N)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 13109","CNC(=O)c1c(N)c(O)c(C(=O)O)c(C)c1C(=O)OC"
"structure 13110","CNC(=O)c1c(C)c(C#N)c(CO)c(C(=O)O)c1O"
"structure 13111","CCc1c(CO)c(C)c(O)c(C(=O)O)c1CC(C)C"
"structure 13112","COC(=O)c1c(CN)c(N)c(CO)c(O)c1C(=O)O"
"structure 13113","CCCc1c(N)c(C(=O)OC)c(CC(C)C)c(C(=O)O)c1O"
"structure 13114","CCc1c(C)c(CC(C)C)c(CN)c(O)c1C(=O)O"
"structure 13115","CNC(=O)c1c(O)c(C#N)c(N)c(C(=O)O)c1O"
"structure 13116","[H]c1c([H])c(CC)c(O)c(C(=O)O)c1C#N"
"structure 13117","CC(C)Cc1c(N)c(C(=O)O)c(O)c(CO)c1CN"
"structure 13118","[H]c1c(CC(C)C)c(CO)c(CC)c(O)c1C(=O)O"
"structure 13119","[H]c1c(C)c(O)c(C(=O)O)c(CC)c1CO"
"structure 13120","[H]c1c(C(=O)O)c(O)c(C(=O)O)c(CN)c1C(=O)OC"
"structure 13121","CNC(=O)c1c(N)c(CO)c(C(=O)O)c(O)c1C(=O)OC"
"structure 13122","CCCc1c(C(=O)O)c(O)c(CC)c(C(=O)NC)c1C(=O)O"
"structure 13123","CNC(=O)c1c(C)c(O)c(C(=O)O)c(C#N)c1C(=O)OC"
"structure 13124","[H]c1c(O)c(CC(C)C)c(CCC)c(O)c1C(=O)O"
"structure 13125","[H]c1c(CC(C)C)c(C#N)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 13126","COC(=O)c1c(CN)c(N)c(C)c(O)c1C(=O)O"
"structure 13127","COC(=O)c1c(O)c(C(=O)O)c(C#N)c(N)c1CC(C)C"
"structure 13128","[H]c1c(C(=O)O)c(O)c(N)c(O)c1C(C)(C)C"
"structure 13129","CCCc1c(C)c(CO)c(N)c(C(=O)O)c1O"
"structure 13130","CCc1c(CN)c(O)c(C(=O)O)c(C(=O)OC)c1CN"
"structure 13131","CNC(=O)c1c(N)c(C(=O)NC)c(CN)c(C(=O)O)c1O"
"structure 13132","[H]c1c(C(=O)O)c(O)c(CO)c(O)c1C(C)(C)C"
"structure 13133","CCCc1c(C(=O)O)c(O)c(C(C)(C)C)c(CC)c1C(=O)O"
"structure 13134","CCCc1c(O)c(C(=O)O)c(N)c(C(=O)OC)c1C(C)(C)C"
"structure 13135","[H]c1c(C)c(C#N)c(C(=O)NC)c(O)c1C(=O)O"
"structure 13136","CCCc1c(C#N)c(C(=O)O)c(O)c(C(=O)NC)c1CC"
"structure 13137","CCCc1c(C(=O)O)c(O)c(C(=O)O)c(C(=O)NC)c1C(=O)O"
"structure 13138","[H]c1c(O)c(C(=O)O)c(C(=O)NC)c(CO)c1CCC"
"structure 13139","CCc1c(C)c(CO)c(C(=O)O)c(O)c1C(=O)O"
"structure 13140","[H]c1c(C(=O)OC)c(C)c(C#N)c(O)c1C(=O)O"
"structure 13141","[H]c1c(O)c(C(=O)O)c(CC(C)C)c(C#N)c1C(=O)OC"
"structure 13142","CCc1c(N)c(C(C)(C)C)c(C(=O)O)c(O)c1CN"
"structure 13143","[H]c1c(CN)c(O)c(C(=O)O)c(CO)c1CCC"
"structure 13144","CCCc1c(CN)c(CC(C)C)c(O)c(C(=O)O)c1CC(C)C"
"structure 13145","CC(C)(C)c1c(CO)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)O"
"structure 13146","CCCc1c(O)c(C(=O)O)c(CN)c(CN)c1C(=O)O"
"structure 13147","CCCc1c(N)c(C)c(C(=O)O)c(O)c1CC"
"structure 13148","CCCc1c(O)c(C(=O)O)c(CCC)c(C(=O)O)c1C(=O)NC"
"structure 13149","[H]c1c(CC(C)C)c(CCC)c(C(=O)OC)c(O)c1C(=O)O"
"structure 13150","[H]c1c(N)c(CCC)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 13151","[H]c1c(N)c(O)c(C(=O)O)c(C)c1C(C)(C)C"
"structure 13152","[H]c1c(CN)c(CC)c(CC)c(O)c1C(=O)O"
"structure 13153","COC(=O)c1c(C(=O)O)c(O)c(N)c(CO)c1C(C)(C)C"
"structure 13154","CC(C)(C)c1c(N)c(C#N)c(CN)c(O)c1C(=O)O"
"structure 13155","CNC(=O)c1c(CN)c(O)c(C(=O)O)c(CC(C)C)c1C(=O)OC"
"structure 13156","[H]c1c(O)c(C(=O)O)c([H])c(CC)c1CC(C)C"
"structure 13157","[H]c1c(O)c(C(=O)O)c(C#N)c(C(=O)NC)c1CC"
"structure 13158","CC(C)Cc1c(O)c(O)c(C(=O)O)c(C(=O)O)c1C#N"
"structure 13159","CCCc1c(CN)c(C#N)c(CN)c(O)c1C(=O)O"
"structure 13160","[H]c1c(O)c(C(=O)O)c(C(=O)OC)c(O)c1CO"
"structure 13161","CCCc1c(C#N)c(C(=O)O)c(O)c(C(=O)NC)c1C(=O)OC"
"structure 13162","CC(C)Cc1c(C(=O)O)c(O)c(CO)c(O)c1C(C)(C)C"
"structure 13163","CCc1c(CO)c(C(=O)OC)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13164","NCc1c(O)c(C(=O)O)c(O)c(CN)c1C(=O)O"
"structure 13165","[H]c1c(CCC)c(C(=O)O)c(O)c(CCC)c1C(=O)OC"
"structure 13166","COC(=O)c1c(N)c(C#N)c(N)c(O)c1C(=O)O"
"structure 13167","CCCc1c(O)c(C(=O)O)c(C(C)(C)C)c(C)c1CO"
"structure 13168","CCCc1c(O)c(C(=O)O)c(C(=O)O)c(CC)c1CC"
"structure 13169","CCc1c(O)c(C(=O)O)c(N)c(N)c1C(C)(C)C"
"structure 13170","CNC(=O)c1c(CO)c(N)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 13171","[H]c1c(CC)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)NC"
"structure 13172","CNC(=O)c1c(C)c(O)c(C#N)c(O)c1C(=O)O"
"structure 13173","CC(C)(C)c1c(C#N)c(O)c(C(=O)O)c(CO)c1CN"
"structure 13174","Cc1c(C#N)c(N)c(O)c(C(=O)O)c1CN"
"structure 13175","CCCc1c(CO)c(O)c(C(=O)O)c(C)c1C(C)(C)C"
"structure 13176","[H]c1c(O)c(C(=O)O)c(C(=O)O)c(CC(C)C)c1CC"
"structure 13177","[H]c1c(C#N)c(C)c(C(=O)O)c(O)c1C(=O)O"
"structure 13178","CCCc1c(CC)c(CC(C)C)c(O)c(C(=O)O)c1C(=O)NC"
"structure 13179","COC(=O)c1c(CC(C)C)c(O)c(C(=O)O)c(CC(C)C)c1CN"
"structure 13180","CCCc1c(N)c(C#N)c(CCC)c(C(=O)O)c1O"
"structure 13181","COC(=O)c1c(O)c(C(=O)O)c(CC(C)C)c(CO)c1CO"
"structure 13182","[H]c1c(C(=O)NC)c(CCC)c(O)c(C(=O)O)c1C(=O)NC"
"structure 13183","[H]c1c(CN)c(N)c(C(=O)O)c(O)c1CN"
"structure 13184","CCCc1c(O)c(C(=O)O)c(CCC)c(C(=O)NC)c1O"
"structure 13185","[H]c1c(CCC)c(CN)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13186","CCCc1c(C)c(O)c(C(=O)O)c(O)c1CO"
"structure 13187","CCc1c(C)c(C(=O)O)c(O)c(CO)c1N"
"structure 13188","CC(C)(C)c1c(N)c(CN)c(CN)c(O)c1C(=O)O"
"structure 13189","[H]c1c(O)c(C(=O)O)c(CO)c(CO)c1C(C)(C)C"
"structure 13190","[H]c1c(C(=O)O)c(N)c(C(=O)O)c(O)c1C(=O)NC"
"structure 13191","CNC(=O)c1c(N)c(C(=O)O)c(O)c(CN)c1C(=O)O"
"structure 13192","Cc1c(C#N)c(C#N)c(C(=O)O)c(O)c1CN"
"structure 13193","Cc1c(O)c(C(=O)O)c(CN)c(O)c1C(C)(C)C"
"structure 13194","[H]c1c(CCC)c(C(=O)O)c(O)c(C(=O)NC)c1CC(C)C"
"structure 13195","CC(C)Cc1c(O)c(CN)c(C(=O)O)c(O)c1C(=O)O"
"structure 13196","CCCc1c(O)c(C(=O)O)c(CN)c(C)c1CC"
"structure 13197","[H]c1c(N)c(O)c(C(=O)O)c(CO)c1C(=O)OC"
"structure 13198","COC(=O)c1c(O)c(O)c(C(=O)O)c(C(=O)O)c1CO"
"structure 13199","CNC(=O)c1c(CC(C)C)c(O)c(C(=O)O)c(O)c1C(=O)O"
"structure 13200","CC(C)Cc1c(O)c(C(=O)O)c(C#N)c(N)c1CO"
"structure 13201","[H]c1c(C(=O)O)c(CN)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 13202","[H]c1c(O)c(C(=O)O)c([H])c(CCC)c1CC"
"structure 13203","COC(=O)c1c(C#N)c(O)c(C(=O)O)c(C)c1CO"
"structure 13204","CCCc1c(C)c(C(C)(C)C)c(CC)c(C(=O)O)c1O"
"structure 13205","CCc1c(O)c(C(=O)O)c(CO)c(CC(C)C)c1C(=O)OC"
"structure 13206","CCCc1c(C)c(N)c(C(=O)O)c(O)c1CCC"
"structure 13207","CCCc1c(C#N)c(CN)c(O)c(C(=O)O)c1CC(C)C"
"structure 13208","[H]c1c(CN)c(CO)c(CN)c(O)c1C(=O)O"
"structure 13209","CNC(=O)c1c(CN)c(C(=O)O)c(O)c(CO)c1C(C)(C)C"
"structure 13210","CNC(=O)c1c(C)c(C(C)(C)C)c(C(=O)O)c(O)c1C(=O)OC"
"structure 13211","CCCc1c(O)c(O)c(C(=O)O)c(CN)c1C(=O)NC"
"structure 13212","CCCc1c(O)c(C(=O)O)c(C(=O)O)c(C#N)c1C(=O)O"
"structure 13213","CNC(=O)c1c(C)c(CC(C)C)c(O)c(C(=O)O)c1CO"
"structure 13214","CNC(=O)c1c(O)c(C(=O)O)c(C#N)c(C(C)(C)C)c1C(=O)NC"
"structure 13215","[H]c1c(CCC)c(CCC)c(O)c(O)c1C(=O)O"
"structure 13216","[H]c1c(CC)c(C(=O)NC)c(C#N)c(O)c1C(=O)O"
"structure 13217","CNC(=O)c1c(C#N)c(O)c(C(=O)O)c(CN)c1CC(C)C"
"structure 13218","CCc1c(C)c(CC)c(CC(C)C)c(C(=O)O)c1O"
"structure 13219","[H]c1c(O)c(C(=O)O)c(C#N)c(O)c1CC(C)C"
"structure 13220","CCc1c(C)c(C(C)(C)C)c(C(=O)O)c(O)c1CC"
"structure 13221","CCCc1c(C#N)c(CC(C)C)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13222","CCCc1c(C)c(C(=O)O)c(O)c(CN)c1C#N"
"structure 13223","[H]c1c(O)c(C(=O)O)c(CCC)c(CN)c1C(=O)O"
"structure 13224","[H]c1c(C)c(C(=O)O)c(O)c(CC(C)C)c1C(=O)OC"
"structure 13225","[H]c1c(C)c(O)c(C(=O)O)c(N)c1N"
"structure 13226","[H]c1c(O)c(C(=O)O)c(C)c(CO)c1C(=O)OC"
"structure 13227","CC(C)(C)c1c(O)c(O)c(C(=O)O)c(C(C)(C)C)c1C(=O)O"
"structure 13228","[H]c1c(O)c(O)c(C(=O)O)c(C(=O)NC)c1O"
"structure 13229","Cc1c(N)c(CO)c(O)c(C(=O)O)c1CO"
"structure 13230","CCCc1c(C)c(CCC)c(C(=O)O)c(C(=O)O)c1O"
"structure 13231","[H]c1c(C(=O)OC)c(N)c(C(=O)O)c(O)c1C(=O)OC"
"structure 13232","[H]c1c(CN)c(CO)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13233","CNC(=O)c1c(N)c(O)c(CO)c(C(=O)O)c1O"
"structure 13234","[H]c1c(O)c(C(=O)NC)c(CC)c(O)c1C(=O)O"
"structure 13235","[H]c1c(O)c(C(=O)O)c(CC(C)C)c(C(C)(C)C)c1CC(C)C"
"structure 13236","CNC(=O)c1c(O)c(C(=O)O)c(C(=O)OC)c(C#N)c1CN"
"structure 13237","CCc1c(CN)c(CN)c(O)c(C(=O)O)c1C(=O)O"
"structure 13238","N#Cc1c(C(=O)O)c(O)c(CN)c(CO)c1C(=O)O"
"structure 13239","CNC(=O)c1c(CN)c(CN)c(C(=O)O)c(O)c1C(=O)O"
"structure 13240","N#Cc1c(CO)c(N)c(O)c(C(=O)O)c1CN"
"structure 13241","CCCc1c(O)c(C(=O)O)c(O)c(C(=O)NC)c1C(=O)O"
"structure 13242","[H]c1c(N)c(O)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13243","COC(=O)c1c(C)c(N)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13244","CCc1c(CC(C)C)c(CC(C)C)c(O)c(C(=O)O)c1C(=O)O"
"structure 13245","[H]c1c(CC)c(O)c(C(=O)O)c(C)c1C(=O)OC"
"structure 13246","CCc1c(C)c(C(C)(C)C)c(O)c(C(=O)O)c1CO"
"structure 13247","CCc1c(O)c(C(=O)O)c(CN)c(C(C)(C)C)c1C#N"
"structure 13248","CCCc1c(CN)c(CN)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 13249","Cc1c(CN)c(CN)c(O)c(O)c1C(=O)O"
"structure 13250","CCCc1c(CO)c(O)c(C(=O)O)c(CO)c1C(=O)OC"
"structure 13251","CCCc1c(N)c(C(=O)O)c(O)c(CC)c1C(=O)NC"
"structure 13252","CNC(=O)c1c(O)c(C(=O)O)c(C)c(C)c1C(=O)O"
"structure 13253","CCCc1c(O)c(C(C)(C)C)c(O)c(C(=O)O)c1CCC"
"structure 13254","CCCc1c(N)c(CCC)c(CN)c(C(=O)O)c1O"
"structure 13255","COC(=O)c1c(O)c(C(=O)O)c(O)c(CN)c1C(C)(C)C"
"structure 13256","CCCc1c(N)c(N)c(CN)c(C(=O)O)c1O"
"structure 13257","[H]c1c(C#N)c(C(=O)OC)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13258","Cc1c(O)c(O)c(C(=O)O)c(C)c1C(C)(C)C"
"structure 13259","[H]c1c(CC)c(C(C)(C)C)c(C(=O)O)c(O)c1C(=O)NC"
"structure 13260","CCCc1c(O)c(C(=O)O)c(C)c(CO)c1CC"
"structure 13261","N#Cc1c(O)c(C(=O)O)c(C#N)c(C(=O)O)c1O"
"structure 13262","CC(C)Cc1c(CC(C)C)c(C(=O)O)c(C(C)(C)C)c(O)c1C(=O)O"
"structure 13263","CNC(=O)c1c(CN)c(O)c(C(=O)O)c(C(=O)NC)c1C(C)(C)C"
"structure 13264","CNC(=O)c1c(C)c(C(=O)O)c(O)c(CO)c1C(=O)NC"
"structure 13265","N#Cc1c(N)c(C(=O)O)c(O)c(C(=O)O)c1O"
"structure 13266","CCCc1c(O)c(O)c(C(=O)O)c(CN)c1CCC"
"structure 13267","NCc1c(O)c(CN)c(C(=O)O)c(O)c1CO"
"structure 13268","CNC(=O)c1c(C)c(O)c(O)c(C(=O)O)c1CN"
"structure 13269","[H]c1c(CC)c(C#N)c(O)c(C(=O)O)c1C(=O)O"
"structure 13270","CCCc1c(O)c(C(=O)O)c(C(C)(C)C)c(CN)c1C(C)(C)C"
"structure 13271","CCCc1c(O)c(C(=O)O)c(C(=O)O)c(CC(C)C)c1C(C)(C)C"
"structure 13272","CCc1c(O)c(C(=O)O)c(C#N)c(CN)c1CC(C)C"
"structure 13273","CCCc1c(CC)c(O)c(C(=O)O)c(CO)c1CC(C)C"
"structure 13274","COC(=O)c1c(C#N)c(C)c(O)c(C(=O)O)c1C(=O)O"
"structure 13275","CNC(=O)c1c(C#N)c(CN)c(O)c(C(=O)O)c1C(=O)OC"
"structure 13276","CNC(=O)c1c(C)c(CC(C)C)c(CO)c(C(=O)O)c1O"
"structure 13277","CCc1c(N)c(C(=O)NC)c(O)c(C(=O)O)c1CO"
"structure 13278","CCCc1c(O)c(C(=O)O)c(C(=O)O)c(C#N)c1CC"
"structure 13279","[H]c1c(O)c(C(=O)O)c(CN)c(C#N)c1C(C)(C)C"
"structure 13280","N#Cc1c(N)c(N)c(O)c(C(=O)O)c1N"
"structure 13281","CCc1c(O)c(CN)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 13282","[H]c1c(C#N)c(C(=O)O)c(O)c(C(=O)OC)c1C#N"
"structure 13283","CNC(=O)c1c(N)c(C)c(O)c(C(=O)O)c1C(=O)O"
"structure 13284","CC(C)Cc1c(C#N)c(O)c(C(=O)O)c(N)c1C(C)(C)C"
"structure 13285","COC(=O)c1c(C)c(C)c(O)c(C(=O)O)c1C(C)(C)C"
"structure 13286","CCc1c(O)c(C(=O)O)c(C(=O)OC)c(C(=O)NC)c1C(=O)O"
"structure 13287","COC(=O)c1c(N)c(O)c(C(=O)O)c(N)c1C(=O)O"
"structure 13288","CCCc1c(CN)c(O)c(C(=O)O)c(C(=O)NC)c1CN"
"structure 13289","CCc1c(C)c(CN)c(C(=O)OC)c(O)c1C(=O)O"
"structure 13290","CCCc1c(C#N)c(O)c(C(=O)O)c(CCC)c1C(=O)OC"
"structure 13291","CCCc1c(O)c(C(=O)O)c(C#N)c(CC(C)C)c1C(=O)NC"
"structure 13292","[H]c1c(CC(C)C)c(C)c(O)c(C(=O)O)c1C(=O)NC"
"structure 13293","CCCc1c(O)c(C(=O)O)c(C#N)c(CC(C)C)c1CO"
"structure 13294","CCCc1c(CC(C)C)c(O)c(O)c(C(=O)O)c1CC"
"structure 13295","CCCc1c(O)c(C(=O)O)c(C)c(CC(C)C)c1C(C)(C)C"
"structure 13296","[H]c1c(N)c(CCC)c(C(=O)O)c(O)c1C(C)(C)C"
"structure 13297","CCc1c(CN)c(N)c(C)c(O)c1C(=O)O"
"structure 13298","[H]c1c(O)c(C(=O)O)c(C(=O)OC)c(C(=O)OC)c1C(=O)OC"
"structure 13299","CCc1c(N)c(O)c(C(=O)O)c(C(=O)O)c1C(C)(C)C"
"structure 13300","N#Cc1c(O)c(N)c(CN)c(C(=O)O)c1O"
"structure 13301","[H]c1c(N)c(C(C)(C)C)c(CO)c(O)c1C(=O)O"
"structure 13302","[H]c1c(C#N)c(O)c(C(=O)O)c(C(=O)OC)c1C(=O)OC"
"structure 13303","[H]c1c([H])c(C(=O)O)c(C(=O)O)c(O)c1N"
"structure 13304","CNC(=O)c1c(O)c(C(=O)O)c(CN)c(C(=O)O)c1C(=O)NC"
